2017-02-20,10316.703440219513
2017-02-21,9886.39514088945
2017-02-22,9304.236756079481
2017-02-23,23066.789196009515
2017-02-24,43189.22561524948
2017-02-25,61614.98886076955
2017-02-26,81342.52062262956
2017-02-27,96646.6917939795
2017-02-28,97489.20913295948
2017-03-01,97323.83441973955
2017-03-02,97508.2618074395
2017-03-03,92639.17490942939
2017-03-04,92834.40403548942
2017-03-05,92895.0913673694
2017-03-06,92619.09868148935
2017-03-07,92783.46757620934
2017-03-08,75578.96754029929
2017-03-09,71018.47283597931
2017-03-10,62674.66389557929
2017-03-11,62651.72640217934
2017-03-12,62837.56095580931
2017-03-13,62727.44950187928
2017-03-14,62747.68147864926
2017-03-15,62727.839549849275
2017-03-16,62653.343443869264
2017-03-17,59334.0501700592
2017-03-18,59728.99559652922
2017-03-19,60990.23668782925
2017-03-20,60426.59609899926
2017-03-21,60103.181037779315
2017-03-22,60194.90953186923
2017-03-23,49955.367756519234
2017-03-24,41451.085594269214
2017-03-25,41872.54337098915
2017-03-26,42113.9366906191
2017-03-27,41892.846794879064
2017-03-28,41850.4259349691
2017-03-29,41918.0536424492
2017-03-30,42046.73704634921
2017-03-31,34122.540797429276
2017-04-01,32520.869849199313
2017-04-02,32542.392050899332
2017-04-03,33364.233603029395
2017-04-04,33555.134274029406
2017-04-05,33725.9510861194
2017-04-06,33945.13392585947
2017-04-07,33560.88775065937
2017-04-08,13032.044298649183
2017-04-09,12415.715671858983
2017-04-10,12551.78418794903
2017-04-11,30456.65561715886
2017-04-12,50806.646851558704
2017-04-13,57802.949875248596
2017-04-14,55669.59754164866
2017-04-15,42919.18226341857
2017-04-16,42852.05467200838
2017-04-17,42565.86761538824
2017-04-18,42366.75779491826
2017-04-19,42758.52658137819
2017-04-20,42902.18424311816
2017-04-21,42037.85825910815
2017-04-22,24193.24991374812
2017-04-23,25022.253734148107
2017-04-24,25190.476460278034
2017-04-25,25040.09818286798
2017-04-26,25253.88197358814
2017-04-27,25315.981696708128
2017-04-28,24714.27449259814
2017-04-29,24902.894284917973
2017-04-30,24807.23585082777
2017-05-01,24706.536618067883
2017-05-02,24510.699527717894
2017-05-03,24780.647689777892
2017-05-04,25011.623002447886
2017-05-05,23128.087228247896
2017-05-06,16696.41248092777
2017-05-07,17312.039128287695
2017-05-08,17267.903143827803
2017-05-09,35591.919232647866
2017-05-10,53549.75749012781
2017-05-11,56113.85495120776
2017-05-12,37107.2105987079
2017-05-13,35936.19640393788
2017-05-14,35976.57314327778
2017-05-15,35979.71984131774
2017-05-16,36260.00556801772
2017-05-17,36160.532647987595
2017-05-18,35915.85679414752
2017-05-19,35998.131879207445
2017-05-20,35569.85237048729
2017-05-21,35541.808300177334
2017-05-22,29892.259602187434
2017-05-23,29755.492956207367
2017-05-24,29534.94284929731
2017-05-25,29254.054600027157
2017-05-26,20922.725937487092
2017-05-27,20837.166255037067
2017-05-28,20497.497492107097
2017-05-29,20598.34204011713
2017-05-30,20739.473288537236
2017-05-31,21020.495786677347
2017-06-01,20976.623094967334
2017-06-02,38055.775687127374
2017-06-03,55445.91094185738
2017-06-04,65312.7253002075
2017-06-05,61111.967239067424
2017-06-06,59316.516139317304
2017-06-07,59098.04558600718
2017-06-08,56225.40014749719
2017-06-09,37423.60017624707
2017-06-10,27744.93197395699
2017-06-11,27581.92888172716
2017-06-12,29753.8898397272
2017-06-13,25930.373975127237
2017-06-14,19933.4925913373
2017-06-15,19217.72860165732
2017-06-16,19233.521405127132
2017-06-17,19784.474342167145
2017-06-18,20061.65645919717
2017-06-19,20025.589347467292
2017-06-20,20650.256969307316
2017-06-21,20829.282030137256
2017-06-22,27607.400017087115
2017-06-23,45243.40341448714
2017-06-24,52154.849490517285
2017-06-25,54091.605822017416
2017-06-26,55563.101576937595
2017-06-27,56112.09166443767
2017-06-28,57327.58887508768
2017-06-29,58781.82672594767
2017-06-30,59339.14448061772
2017-07-01,58328.3209247177
2017-07-02,58748.37639684789
2017-07-03,58722.04230894777
2017-07-04,58840.93813841767
2017-07-05,59109.46259607747
2017-07-06,58912.74963100767
2017-07-07,59041.425294397864
2017-07-08,60225.368494827766
2017-07-09,60135.14208926796
2017-07-10,61027.164037938
2017-07-11,61567.54204724799
2017-07-12,61982.02706947806
2017-07-13,62356.212427618215
2017-07-14,62525.80510840821
2017-07-15,62278.75753775821
2017-07-16,61956.258511448046
2017-07-17,61729.82710714801
2017-07-18,56459.803439857904
2017-07-19,38073.54418145795
2017-07-20,34738.56672165799
2017-07-21,35554.55474078795
2017-07-22,47236.798227187945
2017-07-23,64688.41100989771
2017-07-24,65802.3957347176
2017-07-25,67628.95776792755
2017-07-26,69061.19104734738
2017-07-27,72753.53482351732
2017-07-28,70837.86133686733
2017-07-29,72755.51809311751
2017-07-30,75056.61928484775
2017-07-31,76438.29994484782
2017-08-01,78944.61504009785
2017-08-02,79329.89606857765
2017-08-03,79399.254296578
2017-08-04,79540.11366406782
2017-08-05,79877.50347048789
2017-08-06,80447.14524844801
2017-08-07,80633.24022677774
2017-08-08,81005.71061094757
2017-08-09,78378.74330900749
2017-08-10,57682.60128111765
2017-08-11,52048.598439657595
2017-08-12,59174.81765855802
2017-08-13,57012.303712578025
2017-08-14,58906.443013717886
2017-08-15,57938.969514448196
2017-08-16,58629.740557738114
2017-08-17,79412.62294130819
2017-08-18,80345.05070356838
2017-08-19,83364.46253377805
2017-08-20,82591.50496843783
2017-08-21,82593.41644576797
2017-08-22,84026.90959943831
2017-08-23,85772.95875305822
2017-08-24,85295.187368148
2017-08-25,89514.57438807795
2017-08-26,91839.196655598
2017-08-27,93258.44741362799
2017-08-28,93239.362864858
2017-08-29,94649.0556175881
2017-08-30,99300.36109498795
2017-08-31,101625.06731705787
2017-09-01,100138.44426266802
2017-09-02,100227.58456977783
2017-09-03,100909.94761228794
2017-09-04,101092.32188651757
2017-09-05,102364.80272212764
2017-09-06,102171.4274749076
2017-09-07,102423.93488157773
2017-09-08,102631.49350108765
2017-09-09,102178.09221283766
2017-09-10,102705.03751526773
2017-09-11,103355.57241766807
2017-09-12,95835.0878036581
2017-09-13,93282.42779253842
2017-09-14,75240.59090535808
2017-09-15,75746.87695760839
2017-09-16,75014.81194979837
2017-09-17,75426.44018023834
2017-09-18,75923.34428711841
2017-09-19,76170.03225839837
2017-09-20,75886.49088395853
2017-09-21,75875.89352142857
2017-09-22,76128.87864988856
2017-09-23,77058.72931566881
2017-09-24,77277.57045741891
2017-09-25,66686.0641136691
2017-09-26,67490.69150103908
2017-09-27,66905.0040755393
2017-09-28,55843.21484157955
2017-09-29,72490.04508527974
2017-09-30,89345.27160343947
2017-10-01,97818.28113082936
2017-10-02,99588.73267007945
2017-10-03,99673.06309431978
2017-10-04,99145.37846261961
2017-10-05,99223.56155252969
2017-10-06,95562.09267958952
2017-10-07,95651.71499941964
2017-10-08,98710.86695275968
2017-10-09,100491.89240976004
2017-10-10,103600.20545477979
2017-10-11,104636.80319987005
2017-10-12,89059.99093121989
2017-10-13,81800.09885609988
2017-10-14,82493.85183058027
2017-10-15,84617.56991050066
2017-10-16,86741.36202835059
2017-10-17,90131.9425197905
2017-10-18,86597.81749881059
2017-10-19,86061.40256867046
2017-10-20,88074.68637713045
2017-10-21,88704.7470880705
2017-10-22,90692.04055031016
2017-10-23,91558.32550986018
2017-10-24,94083.39639047021
2017-10-25,94807.04576647002
2017-10-26,97432.61300096987
2017-10-27,97895.23600836983
2017-10-28,101190.54431589972
2017-10-29,102589.60461551975
2017-10-30,103806.37403429998
2017-10-31,105322.4609240396
2017-11-01,105673.25514039956
2017-11-02,105361.94242036948
2017-11-03,109213.23115613917
2017-11-04,108340.80618758919
2017-11-05,108819.97890554927
2017-11-06,110177.04149729945
2017-11-07,109197.62828373956
2017-11-08,109476.33667713962
2017-11-09,109412.20880682953
2017-11-10,110827.31403990928
2017-11-11,109798.42932845885
2017-11-12,110030.17498026928
2017-11-13,110974.76204702957
2017-11-14,113213.64441122953
2017-11-15,114873.14453577949
2017-11-16,102662.12355380924
2017-11-17,104545.59343441902
2017-11-18,113965.8190705888
2017-11-19,113655.41753592901
2017-11-20,112290.2525477088
2017-11-21,113822.57779391855
2017-11-22,112844.36932721874
2017-11-23,128840.78535690857
2017-11-24,137494.82120967843
2017-11-25,138333.4998000185
2017-11-26,139264.37793796835
2017-11-27,140529.9877552283
2017-11-28,129410.68120784825
2017-11-29,134385.1208939883
2017-11-30,135583.49877951806
2017-12-01,132431.59041583817
2017-12-02,134383.62146775797
2017-12-03,134951.7909207479
2017-12-04,135136.21544141788
2017-12-05,136447.78661427787
2017-12-06,137367.91055559786
2017-12-07,137416.341357918
2017-12-08,140304.62568493793
2017-12-09,140293.24811529834
2017-12-10,140669.81371012842
2017-12-11,140178.142301918
2017-12-12,140468.4395215679
2017-12-13,140170.3278798177
2017-12-14,140817.93303351756
2017-12-15,138072.9534960077
2017-12-16,123108.76678757789
2017-12-17,118824.14761902811
2017-12-18,120073.37858970836
2017-12-19,120234.1125031584
2017-12-20,120722.79966054857
2017-12-21,120781.80479020858
2017-12-22,122560.2007317585
2017-12-23,124299.64148094831
2017-12-24,124365.95660941862
2017-12-25,116602.26583742863
2017-12-26,119961.61420978839
2017-12-27,119569.55545335822
2017-12-28,120348.5171005479
2017-12-29,120826.36699579796
2017-12-30,120048.6322060381
2017-12-31,120744.69528768817
2018-01-01,119862.87532374822
2018-01-02,117537.41628275812
2018-01-03,117472.1314064879
2018-01-04,115618.83267596783
2018-01-05,115798.79324639775
2018-01-06,116155.00921271788
2018-01-07,117530.75824685767
2018-01-08,115037.84857624769
2018-01-09,115114.7179674278
2018-01-10,115293.81734817754
2018-01-11,112833.57458221726
2018-01-12,113155.91852129716
2018-01-13,113077.91671533743
2018-01-14,113022.69552342733
2018-01-15,112626.8234711471
2018-01-16,135638.9032170768
2018-01-17,134108.5505931168
2018-01-18,123196.46288096718
2018-01-19,108583.68290508725
2018-01-20,104609.84956820728
2018-01-21,118750.84611278726
2018-01-22,137442.7905080272
2018-01-23,138065.297608037
2018-01-24,140724.410645267
2018-01-25,140102.94639688684
2018-01-26,139771.50883517647
2018-01-27,139242.84763423633
2018-01-28,136173.23407036625
2018-01-29,136011.69668639638
2018-01-30,155329.74396299617
2018-01-31,173757.61608141614
2018-02-01,173442.1171240164
2018-02-02,173725.44671538658
2018-02-03,174411.98440241674
2018-02-04,174088.67635954684
2018-02-05,175347.083982897
2018-02-06,176580.96907567699
2018-02-07,176566.56592034688
2018-02-08,176231.99631590676
2018-02-09,183741.64425808704
2018-02-10,187422.52230346669
2018-02-11,197542.14023257652
2018-02-12,201701.6811315068
2018-02-13,211774.86929815682
2018-02-14,211379.36226767674
2018-02-15,214608.49010324664
2018-02-16,230944.08102228632
2018-02-17,232158.7778104362
2018-02-18,233381.62915638648
2018-02-19,234078.89814166632
2018-02-20,235379.16138094617
2018-02-21,237860.67438848643
2018-02-22,235683.5187479267
2018-02-23,237081.8699469869
2018-02-24,225978.61999745667
2018-02-25,218705.03236206667
2018-02-26,220441.459016677
2018-02-27,222172.13112823665
2018-02-28,223061.50519304676
2018-03-01,224415.24580994667
2018-03-02,225638.53694050666
2018-03-03,226604.71636744635
2018-03-04,226390.0934893461
2018-03-05,227646.5299837459
2018-03-06,227614.03408498596
2018-03-07,228283.38665633556
2018-03-08,227979.10993735585
2018-03-09,227872.4928796054
2018-03-10,227816.19087384548
2018-03-11,227850.19961192552
2018-03-12,228330.17505037505
2018-03-13,227794.38104261458
2018-03-14,239730.926490115
2018-03-15,241814.1159062842
2018-03-16,243552.5618103342
2018-03-17,246422.0465733437
2018-03-18,246342.4008846637
2018-03-19,247408.43814554345
2018-03-20,249620.66239318345
2018-03-21,251779.50549537316
2018-03-22,252994.44602249283
2018-03-23,254315.17173031252
2018-03-24,240140.37306306232
2018-03-25,236250.43473138195
2018-03-26,237141.84776502196
2018-03-27,238207.6328564817
2018-03-28,239081.16911682114
2018-03-29,238502.99544213153
2018-03-30,235546.118236701
2018-03-31,239082.04724056087
2018-04-01,239378.1232482111
2018-04-02,242716.30715116113
2018-04-03,242725.2717910912
2018-04-04,244084.98900764156
2018-04-05,245612.73572632112
2018-04-06,245020.101492621
2018-04-07,243939.15906552132
2018-04-08,245577.73306368105
2018-04-09,247442.92107378133
2018-04-10,249633.17962383106
2018-04-11,249502.4721076619
2018-04-12,250431.05954524223
2018-04-13,252924.29583905172
2018-04-14,254162.76791232172
2018-04-15,256162.74507530127
2018-04-16,258071.0567696914
2018-04-17,258293.18446324114
2018-04-18,260690.39540842175
2018-04-19,262318.6159985317
2018-04-20,257797.98763778154
2018-04-21,244518.18702028133
2018-04-22,246119.093152361
2018-04-23,245470.8298830809
2018-04-24,247113.15862927027
2018-04-25,247518.42181497067
2018-04-26,247540.74623277131
2018-04-27,245942.3531570118
2018-04-28,248627.9131401619
2018-04-29,250199.08672960196
2018-04-30,252185.49047212116
2018-05-01,253140.33632365149
2018-05-02,254937.19602696132
2018-05-03,254741.7936056815
2018-05-04,256403.94628035184
2018-05-05,257521.53736492153
2018-05-06,259174.4338700818
2018-05-07,258614.37018500175
2018-05-08,258711.1272979919
2018-05-09,258731.16091539152
2018-05-10,258980.8790872218
2018-05-11,259476.80328026228
2018-05-12,259689.28227602225
2018-05-13,257051.98329484276
2018-05-14,256741.84119796287
2018-05-15,256490.6441732226
2018-05-16,256946.85889772326
2018-05-17,255074.6216964526
2018-05-18,253777.99601091258
2018-05-19,251858.36603236198
2018-05-20,251637.18400285207
2018-05-21,251910.02143615205
2018-05-22,254388.45196793135
2018-05-23,256777.3542206008
2018-05-24,257081.1876438409
2018-05-25,253852.28385639098
2018-05-26,237305.5888549015
2018-05-27,230338.99526513182
2018-05-28,230447.7076196419
2018-05-29,232961.01175946184
2018-05-30,231508.42534181196
2018-05-31,233990.5942519121
2018-06-01,231432.62979162205
2018-06-02,230162.84391247202
2018-06-03,229672.4118741816
2018-06-04,227078.92351267207
2018-06-05,227573.52255154215
2018-06-06,231013.77513341233
2018-06-07,229582.61911318265
2018-06-08,233431.77187323198
2018-06-09,233108.3236015914
2018-06-10,231152.3801794015
2018-06-11,236057.08142465074
2018-06-12,236657.7589913709
2018-06-13,236676.79165153112
2018-06-14,236405.79615448043
2018-06-15,236112.8022757005
2018-06-16,246135.27839668095
2018-06-17,246431.57822208107
2018-06-18,246202.89035614114
2018-06-19,249293.7023134511
2018-06-20,255869.69791523088
2018-06-21,249040.86857811082
2018-06-22,240751.2907484807
2018-06-23,234163.2952953009
2018-06-24,229568.24576133024
2018-06-25,230389.4540766906
2018-06-26,232995.50427998044
2018-06-27,236147.76679152995
2018-06-28,236234.50574835017
2018-06-29,237303.25011476967
2018-06-30,237463.7860882394
2018-07-01,238454.08395673987
2018-07-02,250236.40018917993
2018-07-03,248397.08280436974
2018-07-04,246333.48929762002
2018-07-05,246202.2778994795
2018-07-06,244069.6885922402
2018-07-07,244328.95776555967
2018-07-08,244261.28247816954
2018-07-09,255643.41413873993
2018-07-10,255591.24598760996
2018-07-11,255965.24626835994
2018-07-12,256783.90961406007
2018-07-13,256469.88206939958
2018-07-14,257889.85013757925
2018-07-15,259809.15696935914
2018-07-16,260482.36557511892
2018-07-17,258823.46845850907
2018-07-18,258579.84776751976
2018-07-19,257030.63047983963
2018-07-20,255154.25966307987
2018-07-21,255414.2646738803
2018-07-22,255069.57574218046
2018-07-23,255686.4705910813
2018-07-24,241012.3664141614
2018-07-25,254737.9573539514
2018-07-26,252708.1820586212
2018-07-27,249685.94455506094
2018-07-28,249839.17336431053
2018-07-29,249818.6253961809
2018-07-30,242845.75297723152
2018-07-31,242963.63310913183
2018-08-01,243302.86390590202
2018-08-02,243290.35338431224
2018-08-03,243235.8476318717
2018-08-04,258524.03397010174
2018-08-05,257511.9239362413
2018-08-06,258899.5676326705
2018-08-07,259385.14349579066
2018-08-08,274972.4029917009
2018-08-09,275388.74097364023
2018-08-10,281977.22606085055
2018-08-11,300396.8436725503
2018-08-12,319108.7993953703
2018-08-13,318679.7976532001
2018-08-14,317875.7882844601
2018-08-15,316822.78868451994
2018-08-16,318722.7182799401
2018-08-17,320370.7023335304
2018-08-18,318212.2874679705
2018-08-19,318369.2224946311
2018-08-20,318772.99784455076
2018-08-21,335684.27781852055
2018-08-22,337524.84023386985
2018-08-23,336314.7186704399
2018-08-24,335013.6455769697
2018-08-25,335508.4141390594
2018-08-26,335692.7773968987
2018-08-27,336592.75357605796
2018-08-28,325066.48769538756
2018-08-29,322994.0326116476
2018-08-30,321154.85181720834
2018-08-31,320641.32788989786
2018-09-01,331200.59614004754
2018-09-02,332546.43933638744
2018-09-03,331797.8096683072
2018-09-04,330923.07288472727
2018-09-05,329873.7221687874
2018-09-06,331460.03059795685
2018-09-07,329158.4420208875
2018-09-08,330136.6455826778
2018-09-09,328938.5433941679
2018-09-10,330269.80825184844
2018-09-11,331225.3961270787
2018-09-12,330710.01348057855
2018-09-13,328338.71486199833
2018-09-14,329514.7355429586
2018-09-15,328577.9256789293
2018-09-16,329704.86316040903
2018-09-17,328115.35619652923
2018-09-18,329397.2152915597
2018-09-19,328013.23839474004
2018-09-20,338505.3850053195
2018-09-21,324143.6986216996
2018-09-22,314137.1260973988
2018-09-23,316109.3429079093
2018-09-24,319282.4701539092
2018-09-25,315586.0884489091
