blockDate,coingen,mixed,shielded,shielding,unshielded,unshielding
2018-03-31,298192.0,12985.0,8463.0,167373.0,2064537.0,210970.0
2018-04-01,298768.0,13000.0,8471.0,167761.0,2068957.0,211438.0
2018-04-02,299344.0,13030.0,8486.0,168135.0,2073636.0,211947.0
2018-04-03,299916.0,13047.0,8507.0,168531.0,2078301.0,212416.0
2018-04-04,300489.0,13075.0,8518.0,168937.0,2082283.0,212889.0
2018-04-05,301062.0,13114.0,8533.0,169311.0,2085815.0,213394.0
2018-04-06,301630.0,13122.0,8548.0,169640.0,2089216.0,213820.0
2018-04-07,302204.0,13139.0,8560.0,169982.0,2092849.0,214269.0
2018-04-08,302780.0,13167.0,8577.0,170326.0,2096212.0,214731.0
2018-04-09,303357.0,13192.0,8591.0,170683.0,2101288.0,215161.0
2018-04-10,303916.0,13220.0,8621.0,171013.0,2105664.0,215624.0
2018-04-11,304492.0,13246.0,8648.0,171355.0,2109801.0,216099.0
2018-04-12,305064.0,13275.0,8675.0,171714.0,2114720.0,216578.0
2018-04-13,305638.0,13299.0,8700.0,172077.0,2120121.0,217059.0
2018-04-14,306207.0,13313.0,8721.0,172405.0,2124190.0,217513.0
2018-04-15,306782.0,13345.0,8743.0,172753.0,2128298.0,217986.0
2018-04-16,307362.0,13373.0,8779.0,173130.0,2132935.0,218507.0
2018-04-17,307931.0,13395.0,8863.0,173539.0,2137400.0,219028.0
2018-04-18,308506.0,13422.0,8931.0,173985.0,2142693.0,219557.0
2018-04-19,309085.0,13483.0,8998.0,174412.0,2148064.0,220100.0
2018-04-20,309650.0,13527.0,9058.0,174809.0,2153462.0,220657.0
2018-04-21,310229.0,13558.0,9117.0,175232.0,2158258.0,221223.0
2018-04-22,310804.0,13613.0,9178.0,175649.0,2163292.0,221727.0
2018-04-23,311373.0,13660.0,9221.0,176053.0,2169197.0,222253.0
2018-04-24,311946.0,13685.0,9260.0,176455.0,2175424.0,222760.0
2018-04-25,312516.0,13705.0,9295.0,176853.0,2180644.0,223281.0
2018-04-26,313090.0,13763.0,9335.0,177215.0,2185483.0,223797.0
2018-04-27,313664.0,13776.0,9366.0,177560.0,2191109.0,224255.0
2018-04-28,314233.0,13791.0,9387.0,177906.0,2195356.0,224683.0
2018-04-29,314811.0,13808.0,9418.0,178276.0,2200008.0,225136.0
2018-04-30,315380.0,13826.0,9451.0,178629.0,2205592.0,225559.0
2018-05-01,315952.0,13848.0,9485.0,179054.0,2210623.0,226037.0
2018-05-02,316527.0,13872.0,9540.0,179448.0,2216445.0,226559.0
2018-05-03,316567.0,13874.0,9550.0,179484.0,2216870.0,226594.0
