blockDate,coingen,mixed,shielded,shielding,unshielded,unshielding
2016-12-09,15.890758239225628,0.9033059332667537,0.12163580958234105,8.803871859875548,59.141251184348675,15.139176973701057
2016-12-10,16.031965459124738,0.9108640899880697,0.131295724682965,8.859936498317774,58.8653019486053,15.200636279281158
2016-12-11,16.159001387653,0.9035301145591557,0.14063209772063992,8.910847961767981,58.62304997417597,15.262938464123257
2016-12-12,16.292803909290704,0.9079524107701942,0.13935442680516164,8.965339423183174,58.37599911598954,15.318550713961226
2016-12-13,16.40907715582451,0.9149773071104388,0.1373676248108926,9.02571860816944,58.14039334341906,15.372465960665657
2016-12-14,16.517926385491858,0.9115313488039133,0.14018970351369087,9.090854858915469,57.914454453260156,15.425043250014914
2016-12-15,16.626948401560487,0.910283794359418,0.13827840444373835,9.144615674298457,57.71505233984713,15.46482138549077
2016-12-16,16.752192383465157,0.9164714975620812,0.13715109285012758,9.20481423581852,57.474443985982695,15.514926804321421
2016-12-17,16.876958932733263,0.9270846488559258,0.13604895466182937,9.256495333004214,57.25422210996429,15.549190020780474
2016-12-18,17.0110493788626,0.9176602784193769,0.13449937290376768,9.320749791440845,57.01865398475674,15.59738719361667
2016-12-19,17.11534473384787,0.9242600034750831,0.13564034010974535,9.40290225488053,56.79014421594839,15.631708451738383
2016-12-20,17.20483020203249,0.9161681281861308,0.13822693545355022,9.515542236622396,56.56135617210912,15.66387632559631
2016-12-21,17.270111497422374,0.930235092805528,0.14332268858105088,9.761201512790052,56.22391036609955,15.671218842301446
2016-12-22,17.352830492984246,0.9322079458093651,0.14300306435137897,9.796785119079619,56.084081500994564,15.691091876780819
2016-12-23,17.40517058698877,0.9334604789150244,0.1446280991735537,9.81246026700572,55.99650349650349,15.707777071413433
2016-12-24,17.489242302095004,0.9370452189754275,0.1429124831174814,9.846303644530064,55.84789505093547,15.73660130034655
2016-12-25,17.591207243773265,0.9427466491336153,0.14133434113864746,9.897027837170413,55.65829187353424,15.76939205524982
2016-12-26,17.69757866273353,0.933607833497214,0.14032284496886266,9.93731563421829,55.482833497214024,15.808341527368075
2016-12-27,17.777699046963495,0.9363343270286822,0.1386787057328967,10.016246665890606,55.278141907793845,15.852899346590476
2016-12-28,17.81448627505762,0.929464472804558,0.13869625520110956,10.020554984583761,55.25948173500035,15.837316277352597
2016-12-29,17.896621631620228,0.9302967972337728,0.13811405261158874,10.04730406301947,55.136116331493454,15.851547124021486
2016-12-30,17.97670039320526,0.9459367163946103,0.13659735976817478,10.092105648300826,54.982388697544174,15.866271184786957
2016-12-31,18.068048494329293,0.9419796540119836,0.13856902137439225,10.134851315922884,54.81877392971123,15.897777584650221
2017-01-01,18.15944176265354,0.9362902069492902,0.1405152224824356,10.185441858242125,54.64895091526072,15.929360034411891
2017-01-02,18.22228312487301,0.9426785300830218,0.14033860823792355,10.209279358884094,54.55769712376731,15.927723254154639
2017-01-03,18.29305912596401,0.9483524187894369,0.1411544753447067,10.241177845290956,54.44215938303342,15.93409675157747
2017-01-04,18.355302077941285,0.9442246542926864,0.15898839015011462,10.262608149079346,54.341677142645864,15.937199585890705
2017-01-05,18.409267467897454,0.9377142073755883,0.15719965269844172,10.28469588264863,54.275007997075356,15.93611479230453
2017-01-06,18.481501757751527,0.931133240732781,0.15699865623628526,10.30897516525579,54.173585315422514,15.9478058646011
2017-01-07,18.5633249993279,0.9386957729566004,0.15682268283284495,10.33551092830067,54.04736941151168,15.958276205070302
2017-01-08,18.643864679408082,0.9303068769917711,0.15756628880347268,10.358097131849695,53.943151858394515,15.967013164552469
2017-01-09,18.720951195810375,0.9225262620977139,0.16181585531551892,10.382158043083471,53.83675066727055,15.975797976422374
2017-01-10,18.796429022686773,0.9175790900020477,0.16077240465847845,10.395744106101073,53.75593093322063,15.973544443330995
2017-01-11,18.878313367478256,0.9237266909078347,0.15935257080177231,10.41017092614505,53.649562536167416,15.978873908499667
2017-01-12,18.94329841789883,0.9182944615766264,0.16081915116572498,10.433997852893247,53.56903033750636,15.974559778959211
2017-01-13,19.018618114624523,0.913741295936055,0.16189664890889288,10.473696032684474,53.44199904218213,15.990048865663924
